# Tumajer - Mont Jauffret 04 - PCMA - ITRDB CAN688
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38884
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-38884.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/can688-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/can688.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/can688.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-01-09
#--------------------
# File_Last_Modified_Date
#   Date: 2024-01-09
#--------------------
# Title
#   Study_Name: Tumajer - Mont Jauffret 04 - PCMA - ITRDB CAN688
#--------------------
# Investigators
#   Investigators: Tumajer, Jan; Altman, Jan; Lehejček, Jiří
#--------------------
# Description_Notes_and_Keywords
#   Description: two cores per tree (last position of series code)
#--------------------
# Publication
#   Authors: Tumajer, Jan; Jan Altman; Jiří Lehejček
#   Published_Date_or_Year: 2023
#   Published_Title: Linkage between growth phenology and climate-growth responses along landscape gradients in boreal forests
#   Journal_Name: Science of The Total Environment
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1016/j.scitotenv.2023.167153
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: European Union-Horizon 2020
#   Grant: project INTERACT 871120
#--------------------
# Site_Information
#   Site_Name: Mont Jauffret 04
#   Location: Canada
#   Northernmost_Latitude: 51.672004
#   Southernmost_Latitude: 51.672004
#   Easternmost_Longitude: -68.111804
#   Westernmost_Longitude: -68.111804
#   Elevation_m: 553.283081
#--------------------
# Data_Collection
#   Collection_Name: CAN688
#   First_Year: 1909
#   Last_Year: 2022
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea mariana (Mill.) Britton, Sterns, & Poggenb.
#   Common_Name: black spruce
#   Tree_Species_Code: PCMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## j04yyb_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j04yyb; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j04yya_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j04yya; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j04xxb_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j04xxb; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j04xxa_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j04xxa; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0419b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0419b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0419a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0419a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0417b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0417b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0417a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0417a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0414b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0414b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0414a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0414a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0402b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0402b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0402a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0402a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0409b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0409b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0409a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0409a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0406b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0406b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0406a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0406a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0415b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0415b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0415a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0415a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0413b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0413b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0413a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0413a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0411b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0411b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0411a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0411a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0404b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0404b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0404a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0404a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0403b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0403b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0403a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0403a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0405b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0405b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0405a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0405a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0410b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0410b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0410a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0410a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0418b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0418b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0418a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0418a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0420b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0420b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0420a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0420a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0401b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0401b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0401a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0401a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0408b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0408b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0408a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0408a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0407b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0407b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0407a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0407a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0416b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0416b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## j0416a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: j0416a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	j04yyb_raw	j04yya_raw	j04xxb_raw	j04xxa_raw	j0419b_raw	j0419a_raw	j0417b_raw	j0417a_raw	j0414b_raw	j0414a_raw	j0402b_raw	j0402a_raw	j0409b_raw	j0409a_raw	j0406b_raw	j0406a_raw	j0415b_raw	j0415a_raw	j0413b_raw	j0413a_raw	j0411b_raw	j0411a_raw	j0404b_raw	j0404a_raw	j0403b_raw	j0403a_raw	j0405b_raw	j0405a_raw	j0410b_raw	j0410a_raw	j0418b_raw	j0418a_raw	j0420b_raw	j0420a_raw	j0401b_raw	j0401a_raw	j0408b_raw	j0408a_raw	j0407b_raw	j0407a_raw	j0416b_raw	j0416a_raw
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.346	2.068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.402	2.691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.799	1.888	NA	NA	0.912	1.361	NA	NA	3.519	2.895	NA	NA	3.62	4.497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.441	1.818	NA	NA	0.89	0.944	NA	NA	2.753	2.02	NA	NA	2.938	3.231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	NA	NA	NA	NA	0.919	0.943	NA	NA	NA	NA	NA	NA	NA	NA	1.589	1.698	NA	NA	0.825	1.176	NA	NA	2.691	2.618	NA	NA	3.418	3.263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	NA	NA	NA	1.121	1.049	NA	NA	NA	NA	NA	NA	NA	NA	1.677	1.848	NA	NA	0.401	0.806	NA	NA	2.333	2.057	NA	NA	2.255	2.796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	NA	1.18	1.466	1.961	1.715	NA	NA	NA	NA	NA	NA	NA	NA	1.638	1.939	NA	NA	0.401	0.731	NA	NA	2.622	2.029	NA	NA	2.511	3.821	1.246	1.293	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.549
1916	NA	NA	NA	NA	0.756	1.383	1.937	1.943	NA	NA	NA	NA	NA	NA	NA	NA	1.923	2.57	NA	NA	0.667	0.964	2.394	1.899	2.834	2.31	NA	NA	2.714	3.317	1.149	1.245	1.247	1.284	4.642	2.152	NA	NA	NA	NA	2.304	2.551
1917	NA	NA	NA	NA	1.682	1.654	2.31	1.94	NA	NA	NA	NA	NA	NA	NA	NA	2.031	2.43	NA	NA	0.719	1.208	2.41	2.451	2.522	2.733	3.075	3.757	2.692	3.286	1.556	1.38	1.453	1.201	4.756	2.027	NA	NA	NA	NA	2.647	2.677
1918	NA	NA	NA	NA	1.989	1.339	2.098	2.332	NA	NA	NA	NA	NA	NA	NA	NA	2.368	2.601	NA	NA	0.909	1.123	2.262	1.74	2.907	2.902	3.625	5.939	2.974	3.57	1.476	1.341	1.329	1.408	4.188	2.509	0.868	0.925	NA	NA	2.383	2.338
1919	NA	NA	NA	NA	1.09	0.996	2.045	2.237	NA	NA	NA	NA	NA	NA	3.976	3.866	1.8	2.358	NA	NA	0.754	1.101	1.968	1.42	2.386	3.057	3.353	4.921	2.519	3.217	1.293	1.173	1.304	1.309	3.136	2.05	1.398	1.213	NA	NA	2.173	1.979
1920	NA	NA	NA	NA	1.478	1.112	2.341	1.966	NA	NA	NA	NA	NA	NA	3.141	2.364	1.769	1.998	NA	NA	0.899	1.261	1.824	1.336	1.771	3.272	2.642	4.125	2.306	3.373	1.414	1.215	1.597	1.339	3.379	2.349	1.548	1.413	2.11	2.164	2.327	1.928
1921	2.577	2.429	NA	NA	0.979	0.835	1.67	1.674	NA	NA	NA	NA	1.394	NA	3.194	2.922	1.785	1.947	NA	NA	0.661	1.092	2.133	1.314	2.248	3.169	2.765	3.624	2.099	3.377	1.039	1.075	1.477	1.188	3.61	2.462	1.059	1.371	1.584	1.589	2.001	1.737
1922	2.462	2.825	NA	NA	1.476	1.482	2.143	2.099	2.675	2.748	NA	NA	1.697	NA	3.111	2.69	1.843	2.229	NA	NA	0.559	1.23	2.319	1.356	2.407	3.266	2.304	3.126	2.258	3.975	1.504	1.708	1.668	1.487	2.612	2.77	1.24	1.572	1.942	1.782	2.807	1.317
1923	1.478	2.302	2.94	3.247	1.477	1.575	1.878	1.749	2.08	2.243	1.668	1.446	2.459	2.064	2.991	2.126	1.295	1.717	NA	NA	0.526	1.164	2.279	1.303	1.786	2.574	2.077	2.082	1.611	2.658	1.259	1.497	1.326	1.285	1.982	2.506	1.501	1.499	2.13	1.583	2.851	1.191
1924	1.561	2.632	2.598	2.829	1.651	1.402	2.141	2.067	2.275	2.386	1.613	2.386	3.413	3.202	2.836	2.159	1.548	1.742	NA	NA	0.62	1.025	2.332	1.748	2.674	3.056	2.042	2.249	1.62	2.192	1.577	1.722	1.492	1.548	1.854	2.602	1.638	1.696	1.718	1.635	3.201	1.268
1925	2.068	2.742	2.497	2.373	1.675	1.199	2.108	2.12	2.189	1.915	2.234	2.593	2.189	4.232	2.745	2.301	1.73	2.236	1.561	1.698	1.095	1.223	2.924	1.94	2.829	3.046	2.785	2.393	1.728	2.11	1.611	1.842	2.19	1.913	2.286	2.904	1.902	2.343	2.288	2.187	2.664	1.184
1926	2.096	2.019	3.139	2.324	1.535	0.831	2.149	1.844	1.46	1.804	2.298	2.349	2.174	3.231	2.568	2.073	1.503	1.885	1.279	1.113	1.04	1.233	2.372	1.685	2.051	2.647	2.528	2.513	1.367	2.351	1.377	1.441	1.956	1.62	3.287	2.935	1.849	2.499	2.053	1.788	1.824	0.889
1927	2.233	2.133	2.381	2.168	1.508	0.821	2.091	2.056	1.849	1.512	2.5	3.287	2.856	3.898	2.781	2.15	1.616	1.851	1.47	1.127	0.815	1.149	3.283	2.226	2.435	2.932	2.513	3.083	2.087	3.11	1.227	1.127	1.884	1.651	3.519	2.733	2.018	2.26	1.635	1.967	1.322	1.272
1928	1.866	1.956	1.548	1.615	1.383	1.334	2.172	2.141	1.994	0.989	2.425	2.667	2.838	3.559	2.819	2.243	1.255	1.35	1.528	1.62	0.922	1.069	2.975	2.318	2.888	2.509	2.485	2.531	1.876	3.261	1.483	1.292	1.982	1.557	3.258	2.911	1.831	1.897	1.405	1.617	2.117	2.469
1929	1.765	1.74	1.532	1.766	1.384	1.028	1.897	1.674	1.748	0.99	2.308	2.1	2.771	3.239	2.158	2.155	1.075	1.051	1.453	1.551	0.572	0.719	2.508	1.907	2.16	2.073	2.162	2.255	1.422	2.099	1.06	1.056	1.602	1.56	2.683	2.569	1.493	1.558	1.239	1.48	1.853	2.14
1930	1.831	1.824	1.845	2.1	1.469	1.155	1.947	1.781	1.631	1.431	2.119	2.151	2.362	2.895	2.286	2.249	1.226	1.357	1.591	1.943	0.604	0.803	2.588	2.109	2.612	2.45	2.774	2.515	1.634	1.813	1.652	1.143	1.611	1.698	3.277	2.835	1.728	1.674	1.557	1.735	1.876	2.299
1931	2.063	1.867	1.813	2.333	1.303	1.198	2.126	1.802	1.299	1.79	1.913	1.799	2.154	2.21	2.617	2.742	1.322	1.506	1.437	1.741	0.753	0.883	2.96	2.15	2.54	2.86	2.604	2.735	1.611	2.001	1.377	1.09	1.927	1.939	3.162	3.094	1.461	1.823	1.408	1.637	1.753	1.832
1932	1.68	1.542	1.818	2.136	1.346	1.039	1.879	1.601	1.51	1.412	2.083	1.801	1.649	1.816	2.277	2.545	1.09	1.572	1.339	1.722	0.859	0.906	2.423	1.631	2.805	3.085	2.337	2.376	1.187	1.643	1.366	1.1	1.677	1.769	2.998	2.775	1.342	1.77	1.386	1.532	1.435	1.398
1933	1.357	1.179	1.545	1.642	1.177	0.877	1.528	1.325	1.519	0.908	1.781	1.596	1.096	1.536	1.81	1.992	0.795	1.405	1.009	0.962	0.583	0.665	2.191	1.813	2.032	2.306	1.968	1.647	1.047	1.897	1.113	0.856	1.67	1.752	2.504	2.438	1.14	1.526	1.153	1.013	1.163	1.208
1934	1.405	0.912	1.218	1.43	0.986	0.749	1.759	1.229	1.362	0.783	1.79	1.3	1.089	1.047	1.866	1.741	0.795	1.246	0.761	0.981	0.583	0.676	1.523	1.23	1.836	2.465	1.801	1.611	0.951	1.484	0.9	0.591	1.294	1.604	2.097	2.183	0.992	1.419	1.089	0.819	0.971	1.261
1935	1.529	0.87	1.632	1.818	1.219	0.823	2.021	1.375	1.777	1.103	1.854	1.822	1.319	1.08	2.566	2.334	1.039	1.648	0.993	1.231	0.752	0.971	1.689	1.41	2.045	2.93	2.033	1.82	1.077	1.314	1.134	0.992	1.167	1.731	2.006	1.993	1.182	1.674	1.69	1.248	1.341	1.684
1936	1.473	0.631	1.435	1.705	1.176	1.013	1.675	1.111	1.419	1.096	1.685	1.419	1.811	0.891	2.355	2.019	0.922	1.395	0.919	1.078	0.804	0.899	1.637	1.261	1.704	2.389	1.62	1.536	0.836	1.166	0.972	0.749	1.068	1.417	1.55	2.544	1.161	1.143	1.575	1.078	1.014	1.376
1937	1.645	0.641	1.465	1.686	1.081	0.992	1.597	0.973	1.59	1.736	1.608	1.433	1.47	1.389	2.218	1.891	0.784	1.437	0.93	1.185	0.737	0.866	1.774	1.643	1.814	2.941	1.42	1.378	1.249	1.367	1.048	0.92	1.375	1.436	1.55	2.439	1.193	0.996	1.399	0.997	1.183	1.356
1938	1.223	0.774	1.319	1.344	1.07	0.748	1.589	1.058	1.504	1.544	1.368	1.214	1.24	1.038	2.197	1.572	0.635	1.095	1.006	1.154	0.869	0.846	1.532	1.463	1.748	2.864	1.531	1.157	1.069	1.06	0.971	0.867	1.322	1.29	1.638	1.737	1.152	1.113	1.434	0.91	1.004	1.039
1939	1.22	0.767	1.636	1.59	1.165	0.885	1.644	1.11	1.569	1.346	1.493	1.347	1.388	1.192	2.244	1.523	0.72	1.094	1.123	1.272	0.961	0.792	1.712	1.378	1.685	2.613	1.375	1.283	1.112	1.124	1.021	0.887	1.273	1.332	1.541	1.777	1.176	1.314	1.467	1.089	1.16	1.071
1940	1.305	0.809	1.325	1.323	0.9	0.696	1.319	0.952	1.387	1.083	1.627	1.287	1.016	0.937	1.982	1.144	0.465	0.811	0.959	1.107	0.747	0.676	1.3	0.954	1.369	2.412	1.016	1.086	0.975	0.901	0.766	0.646	0.991	1.229	1.136	1.357	0.89	1.218	1.32	0.986	1.024	0.912
1941	1.17	0.798	1.314	1.194	0.784	0.772	1.175	0.793	1.428	1.127	1.437	1.142	1.175	0.95	1.789	1.134	0.529	0.895	0.786	1.133	0.729	0.601	1.311	0.922	1.226	2.219	0.9	1.044	0.986	0.795	0.673	0.55	1.173	1.062	1.069	1.42	0.89	1.343	1.345	0.931	1.162	0.975
1942	1.064	0.758	1.293	1.329	0.911	0.974	1.422	0.836	1.64	1.411	1.512	1.273	1.154	1.06	1.737	1.123	0.487	1.241	0.853	1.152	0.73	0.664	1.301	0.986	1.231	2.402	1.06	0.982	0.879	0.816	0.789	0.768	1.456	1.211	0.832	1.823	0.922	1.212	1.473	0.889	1.447	1.176
1943	0.811	0.677	1.142	1.055	0.688	0.678	1.147	0.784	1.339	1.031	1.179	1.032	1.06	0.834	1.414	0.816	0.37	1.074	0.692	0.925	0.561	0.464	1.035	0.71	0.905	1.707	0.763	0.706	0.633	0.72	0.683	0.653	1.027	0.875	0.677	1.738	0.689	0.905	1.049	0.712	1.036	0.89
