# Acuña Soto - Rancho Nuevo - PIMZ - ITRDB MEXI042
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/8483
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-8483.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi042-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi042.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi042.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-02-10
#--------------------
# Title
#   Study_Name: Acuña Soto - Rancho Nuevo - PIMZ - ITRDB MEXI042
#--------------------
# Investigators
#   Investigators: Acuña Soto, R.; Stahle, D.W.; Therrell, M.D.; Villanueva-Diaz, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rancho Nuevo
#   Location: Mexico
#   Northernmost_Latitude: 16.4
#   Southernmost_Latitude: 16.4
#   Easternmost_Longitude: -92.05
#   Westernmost_Longitude: -92.05
#   Elevation_m: 2187
#--------------------
# Data_Collection
#   Collection_Name: MEXI042
#   First_Year: 1865
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus montezumae Lamb.
#   Common_Name: Montezuma pine
#   Tree_Species_Code: PIMZ
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RAN01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RAN12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RAN12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RAN01A_raw	RAN01B_raw	RAN02A_raw	RAN02B_raw	RAN03A_raw	RAN03B_raw	RAN04A_raw	RAN05A_raw	RAN05B_raw	RAN06A_raw	RAN07A_raw	RAN07B_raw	RAN08A_raw	RAN08B_raw	RAN09A_raw	RAN09B_raw	RAN10A_raw	RAN11B_raw	RAN12A_raw	RAN12B_raw
1921	NA	NA	NA	NA	NA	NA	4.181	NA	NA	NA	NA	4.373	3.644	3.647	3.204	2.767	0.847	NA	NA	NA
1922	NA	NA	NA	NA	NA	NA	3.268	NA	NA	NA	NA	5.478	2.663	2.602	3.768	3.402	0.776	NA	NA	NA
1923	NA	NA	NA	NA	NA	NA	5.032	NA	NA	NA	NA	6.646	3.108	2.881	3.298	2.603	1.149	NA	NA	NA
1924	NA	NA	NA	NA	NA	NA	4.1	NA	NA	NA	6.484	6.895	2.028	2.282	3.166	2.42	1.252	NA	NA	NA
1925	NA	NA	NA	NA	NA	NA	2.077	1.973	NA	4.477	3.458	3.79	2.173	1.947	1.226	0.446	1.252	NA	NA	NA
1926	NA	NA	NA	NA	NA	NA	3.423	2.302	NA	3.109	5.399	5.61	1.364	1.063	2.381	1.739	1.288	NA	NA	NA
1927	NA	NA	NA	NA	NA	NA	1.432	0.858	NA	1.437	2.053	2.061	0.848	0.737	3.281	2.239	1.451	NA	NA	NA
1928	NA	NA	NA	NA	NA	NA	1	0.658	NA	1.401	7.041	7.045	0.307	0.241	1.998	2.234	1.385	NA	NA	NA
1929	NA	1.981	NA	NA	3.766	NA	0.237	0.308	NA	0.682	5.56	5.034	0.322	0.349	3.085	2.659	1.452	NA	NA	NA
1930	NA	3.003	NA	NA	5.762	NA	1.546	1.068	NA	0.777	4.65	5.268	0.395	0.363	4.083	3.468	1.346	NA	NA	NA
1931	NA	2.476	NA	NA	4.62	NA	1.812	1.844	NA	0.517	4.573	3.676	1.178	0.972	3.138	2.623	1.028	NA	NA	NA
1932	NA	0.367	NA	NA	4.208	NA	2.248	2.063	NA	0.512	3.179	2.812	1.391	1.351	1.876	1.373	0.534	NA	NA	NA
1933	NA	2.832	NA	2.082	4.309	NA	2.235	1.278	NA	1.704	5.282	4.527	2.363	1.642	1.655	1.8	0.93	NA	NA	NA
1934	NA	2.289	NA	2.858	5.077	NA	2.68	1.478	1.901	2.976	4.796	7.026	2.333	2.006	3.928	1.458	0.957	NA	NA	NA
1935	NA	3.305	NA	3.639	5.533	NA	4.422	1.59	1.937	3.283	4.131	6.003	2.372	2.182	3.201	2.592	1.299	NA	NA	NA
1936	NA	3.621	NA	2.809	5.005	NA	3.168	2.847	3.227	4.901	3.82	5.908	2.938	2.52	3.252	3.901	0.671	NA	1.883	0.777
1937	NA	3.958	NA	3.697	3.938	NA	4.57	3.232	2.343	4.709	3.449	4.469	2.162	1.586	4.526	4.743	1.244	NA	1.287	1.098
1938	NA	3.932	NA	3.317	4.013	NA	3.661	3.38	0.766	2.53	4.049	3.093	1.864	1.736	4.263	4.081	1.281	NA	2.44	1.845
1939	NA	4.161	NA	3.56	3.365	NA	2.75	4.378	0.359	1.368	3.665	4.038	1.89	1.357	2.393	3.786	1.656	NA	2.043	0.814
1940	NA	2.855	NA	2.567	1.022	NA	2.462	2.711	0.885	2.415	3.344	4.023	1.212	0.792	2.549	2.941	1.381	NA	0.422	0.304
1941	NA	1.676	NA	3.718	1.418	NA	3.066	1.639	1.432	1.654	2.306	6.868	1.116	0.819	3.345	3.064	1.934	NA	0.275	0.188
1942	NA	1.138	NA	1.546	1.435	1.613	2.06	1.981	1.076	0.93	1.242	3.163	1.166	0.907	2.305	2.088	0.895	NA	0.427	0.247
1943	NA	2.007	NA	3.713	2.515	3.329	4.138	2.6	2.976	4.423	3.227	8.83	1.846	1.43	5.158	4.917	1.906	NA	1.192	1.452
1944	NA	1.777	NA	2.554	2.748	2.997	3.652	1.902	3.913	5.405	3.417	5.916	1.263	1.091	4.315	3.715	2.319	NA	1.546	1.24
1945	NA	2.391	NA	2.493	2.99	3.689	3.61	3.097	2.809	3.726	2.07	4.46	1.205	1.045	3.653	3.2	0.996	NA	0.821	0.607
1946	NA	2.025	NA	2.962	3.863	4.598	5.271	3.798	3.413	5.453	3.682	6.198	1.678	1.631	5.737	4.847	0.907	3.43	3.269	2.715
1947	NA	3.231	NA	2.972	4.097	3.935	6.737	3.775	4.166	5.283	4.454	4.977	1.05	1.385	4.436	3.437	1.321	2.918	3.103	3.144
1948	NA	3.618	NA	2.349	3.782	4.725	6.333	4.489	2.737	4.564	2.531	1.709	1.108	1.811	3.426	3.016	1.607	3.542	3.868	3.664
1949	NA	4.298	NA	2.695	4.055	4.198	6.18	4.777	3.241	4.721	2.367	1.522	1.747	2.388	4.684	3.116	1.708	2.572	2.537	3.042
1950	5.232	4.109	NA	2.66	3.945	6.108	7.562	5.267	3.304	3.839	3.207	2.658	2.216	2.027	5.053	5.711	2.201	2.802	2.521	2.63
1951	2.652	3.469	NA	2.3	3.94	5.465	7.1	4.313	4.153	5.149	3.477	4.123	2.032	2.587	4.368	5.187	1.486	0.763	2.001	3.091
1952	3.812	3.937	NA	2.863	4.482	5.322	7.635	4.183	3.53	4.064	2.637	6.382	2.445	2.763	5.114	5	2.173	2.271	2.516	4.447
1953	3.268	3.658	NA	2.565	4.12	4.621	6.986	4.413	2.742	4.461	2.821	7.1	3.152	2.858	4.703	4.691	2.282	2.02	3.098	4.108
1954	3.738	4.024	NA	2.573	3.486	2.847	4.693	3.315	4.026	3.664	1.678	5.507	3.203	2.68	4.069	3.357	3.052	2.116	2.67	3.97
1955	5.199	4.117	NA	1.576	4.257	3.977	4.91	3.068	3.345	4.568	2.115	4.011	3.235	2.443	3.709	5.652	3.398	1.637	3.618	4.817
1956	5.762	5.231	NA	2.721	5.338	6.873	6.451	5.013	4.976	5.288	3.055	7.063	3.799	3.122	5.569	6.276	5.059	2.968	4.55	5.17
1957	5.707	3.399	2.555	2.645	5.423	7.324	5.008	4.222	5.069	6.253	4.459	8.471	3.798	4.506	4.262	5.388	5.285	2.721	3.89	5.427
1958	6.945	3.458	2.665	3.156	6.748	10.678	4.184	4.523	4.604	5.712	1.751	9.476	4.089	2.971	3.994	6.426	5.317	3.579	4.833	7.077
1959	4.889	2.561	2.326	2.592	6.971	10.613	3.766	4.165	4.746	6.933	3.272	6.135	3.297	2.48	3.234	4.173	3.21	3.654	4.761	6.833
1960	4.622	1.992	2.957	2.416	3.526	7.042	2.906	2.459	4.803	5.272	2.496	2.493	2.847	2.346	3.217	3.498	2.907	2.972	4.736	5.559
1961	4.344	2.424	2.618	2.916	4.64	6.963	3.947	3.061	4.428	4.932	2.678	2.798	2.617	2.455	3.255	4.108	2.328	3.713	4.329	4.486
1962	6.536	4.395	3.133	4.31	4.269	6.679	4.585	3.286	3.871	4.418	2.828	2.566	2.671	2.752	3.481	3.197	2.828	4.776	4.434	3.622
1963	5.145	4.263	2.76	3.944	3.954	4.754	3.333	3.78	4.335	5.755	2.24	1.906	2.803	2.861	2.67	1.753	1.975	4.39	3.719	3.718
1964	6.307	5.583	3.528	4.329	3.746	3.93	3.481	3.758	4.128	5.498	1.451	2.073	3.146	2.879	3.313	3.076	3.251	5.186	3.451	4.675
1965	5.768	5.25	3.054	4.221	3.509	2.891	2.766	4.252	3.541	3.692	1.378	2.319	2.884	2.579	3.404	2.287	2.805	5.061	3.08	5.002
1966	7.666	6.6	3.026	3.719	3.852	3.501	4.055	5.595	5.219	4.897	1.46	3.713	3.947	3.483	4.85	3.879	3.218	5.049	3.562	6.412
1967	8.094	6.928	3.246	3.374	3.358	3.27	3.602	5.408	4.568	4.367	1.663	1.992	2.876	2.661	4.136	3.445	4.058	4.098	3.608	5.055
1968	9.219	6.314	2.578	3.245	3.171	3.327	2.688	4.654	4.946	4.736	2.176	2.69	3.811	3.406	3.378	3.22	3.747	5.5	3.377	7.064
1969	7.07	6.957	2.882	2.871	2.865	3.795	1.961	4.289	4.019	4.625	2.049	3.268	3.661	2.958	3.062	2.727	3.226	5.192	2.034	5.269
1970	6.814	7.945	3.016	3.888	4.097	5.938	2.625	3.423	5.185	5.102	2.654	3.876	4.054	3.215	2.643	3.083	4.492	5.583	2.04	5.305
1971	5.014	6.014	2.438	2.324	3.13	4.318	2	4.184	4.024	4.35	2.173	2.539	4.378	3.428	3.63	2.731	3.779	4.986	1.598	4.514
1972	3.889	5.007	2.557	2.319	7.347	5.649	3.678	4.619	5.014	3.822	3.438	3.177	3.963	3.35	3.117	3.466	3.556	4.043	1.373	4.166
1973	4.606	5.488	3.303	2.861	5.376	2.708	4.557	3.611	3.273	3.223	2.141	2.192	3.072	2.458	2.27	2.595	4.807	4.502	1.973	4.003
1974	6.022	5.972	3.083	3.041	4.612	4.119	6.393	5.013	4.862	4.986	3.276	3.754	3.723	3.108	2.925	2.804	3.964	4.091	2.127	4.248
1975	6.389	5.466	3.584	1.151	4.666	3.667	6.317	4.815	4.597	4.25	2.905	4.569	2.958	2.559	1.826	3.289	4.915	4.991	1.854	4.065
1976	3.965	2.761	3.321	1.466	5.854	3.642	4.752	5.198	3.816	1.041	2.394	4.084	3.333	2.624	2.151	2.58	3.328	4.433	2.086	4.281
1977	3.966	1.815	1.767	1.071	4.468	2.842	2.027	3.995	2.993	2.169	2.646	3.955	2.483	1.855	0.507	1.45	2.399	4.467	1.533	2.719
1978	5.109	2.82	2.614	1.303	3.983	3.17	2.543	4.22	1.825	3.022	2.573	4.298	2.855	2.339	1.438	1.47	3.746	5.208	2.08	2.944
1979	4.117	2.874	3.516	2.289	5.222	3.206	3.634	3.9	3.416	1.863	2.522	3.751	2.699	2.694	0.924	2.072	3.657	6.523	2.706	4.96
1980	6.16	3.041	6.82	3.279	3.083	2.326	3.371	3.711	3.561	2.32	2.77	4.037	3.199	2.992	1.333	1.781	2.319	4.921	3.941	4.727
1981	4.988	4.324	6.036	3.671	2.705	2.229	5.07	3.848	4.098	2.526	2.8	2.01	2.871	2.546	2.205	2.208	3.534	4.955	3.391	4.565
1982	4.673	3.692	4.027	3.104	2.569	1.727	2.89	3.297	2.972	1.873	2.524	3.258	2.41	2.381	1.055	1.078	1.999	5.272	1.935	4.007
1983	2.932	4.714	2.821	2.614	2.074	1.687	5.112	2.891	1.679	1.871	3.416	3.896	2.55	1.625	2.061	1.774	0.966	5.667	2.187	4.363
1984	1.263	1.273	1.23	1.393	0.732	1.274	1.998	1.373	1.263	0.876	1.04	1.195	1.819	0.888	0.335	0.57	0.906	4.112	1.539	3.722
1985	2.458	2.126	2.242	2.035	1.143	1.014	2.434	2.769	1.81	2.299	2.026	1.434	1.684	1.527	0.591	0.589	1.841	4.667	3.182	4.804
1986	2.289	2.384	2.115	2.082	1.272	1.233	1.764	1.725	1.394	1.975	0.74	0.442	1.88	1.299	0.583	0.673	1.277	4.242	2.555	3.964
1987	2.673	3.319	1.243	2.001	0.871	1.503	1.598	1.485	1.585	2.18	0.585	1.118	1.02	0.908	0.121	0.405	1.592	4.001	2.61	4.18
1988	1.592	2.498	1.847	2.115	2.97	1.781	1.821	1.723	1.5	1.97	0.505	0.627	1.148	1.238	0.546	1.106	1.422	3.007	2.162	2.88
1989	2.297	2.725	2.578	2.615	2.098	2.186	2.072	2.49	1.28	1.768	0.431	1.317	1.789	1.27	0.654	1.04	0.921	3.708	2.48	2.902
1990	2.179	4.02	1.916	2.21	1.5	1.287	2.333	2.768	1.012	1.222	1.273	2.199	1.968	1.274	0.865	1.098	1.218	3.363	2.302	2.326
1991	1.46	4.33	3.508	2.735	2.708	1.82	2.755	1.678	1.412	1.697	0.557	1.572	1.563	1.167	0.934	0.877	0.864	3.498	1.602	1.952
1992	0.728	2.6	4.918	2.593	2.97	2.513	2.066	2.583	1.472	1.167	2.003	1.966	1.341	1.106	0.93	0.91	1.23	4.93	2.598	2.693
1993	0.384	3.606	4.181	2.722	1.356	2.965	2.067	2.192	1.768	2.537	1.336	1.901	1.669	1.316	1.615	1.22	0.88	4.639	3.3	3.477
1994	0.929	5.482	3.992	2.75	0.544	1.621	1.817	0.697	1.57	1.785	0.471	1.133	1.363	1.162	0.815	0.72	0.233	3.671	3.571	3.505
1995	1.044	5.794	3.5	2.253	1.71	1.632	1.891	1.072	0.722	2.005	0.955	1.268	1.33	1.106	0.587	0.888	0.414	3.309	1.812	2.567
1996	2.018	2.511	2.362	1.32	1.213	1.201	1.845	1.582	1.49	0.897	0.485	1.47	1.908	1.251	1.177	1.274	0.479	4.285	2.037	2.255
1997	2.563	3.011	1.604	0.495	1.307	0.828	1.308	2.123	0.983	0.932	0.569	1.102	1.15	0.753	0.757	0.664	0.283	2.412	2.218	2.771
1998	2.343	3.137	2.361	1.004	1.586	1.827	1.463	1.595	1.076	1.093	0.704	1.148	0.917	0.688	1.139	1.139	0.322	3.878	1.837	2.075
1999	1.69	2.342	2.072	1.184	0.796	2.035	2.589	1.953	1.475	2.177	1.169	2.453	1.783	1.226	1.048	1.086	0.583	2.613	2.173	2.966
2000	2.304	3.899	2.137	1.146	1.69	1.901	4.29	2.429	1.27	1.449	1.651	2.572	1.654	1.491	1.367	1.316	0.735	3.11	1.967	2.548
2001	2.936	4.804	2.658	1.405	1.936	2.182	4.513	1.96	1.341	1.592	1.051	1.846	1.19	1.2	1.222	0.972	0.507	4.744	2.194	3.289
2002	2.805	4.813	1.19	0.834	1.783	1.835	3.625	1.533	0.91	1.151	1.887	1.589	1.475	1.372	0.895	0.276	0.545	2.66	2.422	1.917
2003	5.72	6.372	3.029	1.671	2.152	2.559	4.221	1.152	1.849	2.167	1.602	1.765	2.062	1.856	1.248	0.895	0.466	4.51	2.797	1.303
2004	5.225	6.255	1.876	1.311	3.07	2.177	3.804	1.885	1.436	1.212	1.537	1.342	2.589	2.327	0.889	0.828	0.41	4.168	2.312	2.621
2005	3.77	6.039	2.257	1.462	1.936	1.176	3.569	1.018	1.054	1.36	1.134	0.839	2.1	1.684	1.19	1.246	0.585	2.432	2.104	1.922
2006	1.695	2.797	1.777	1.236	1.833	1.459	0.744	1.788	0.625	0.83	1.514	0.677	1.717	1.167	0.779	0.789	0.475	2.636	1.796	2.062
