# Villanueva - Salto de los Salado - TAMU - ITRDB MEXI048
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/20810
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-20810.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi048-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi048.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi048.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-28
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-28
#--------------------
# Title
#   Study_Name: Villanueva - Salto de los Salado - TAMU - ITRDB MEXI048
#--------------------
# Investigators
#   Investigators: Villanueva, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Salto de los Salado
#   Location: Mexico
#   Northernmost_Latitude: 21.752
#   Southernmost_Latitude: 21.752
#   Easternmost_Longitude: -102.367
#   Westernmost_Longitude: -102.367
#   Elevation_m: 1690
#--------------------
# Data_Collection
#   Collection_Name: MEXI048
#   First_Year: 1780
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Taxodium mucronatum Ten.
#   Common_Name: Montezuma cypress
#   Tree_Species_Code: TAMU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SAS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS10C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS16C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS16C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS19D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS19D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS36A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS36A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS42A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS42A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS42B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS42B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SAS44B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SAS44B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SAS07A_raw	SAS07B_raw	SAS09A_raw	SAS09B_raw	SAS10A_raw	SAS10B_raw	SAS10C_raw	SAS11A_raw	SAS11B_raw	SAS16B_raw	SAS16C_raw	SAS19B_raw	SAS19D_raw	SAS20A_raw	SAS33B_raw	SAS36A_raw	SAS42A_raw	SAS42B_raw	SAS44B_raw
1780	NA	NA	NA	NA	NA	NA	1.264	NA	NA	NA	NA	NA	NA	NA	NA	0.738	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	0.457	NA	NA	NA	NA	NA	NA	NA	NA	1.928	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	0.574	NA	NA	NA	NA	NA	NA	NA	NA	2.95	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	3.706	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	1.407	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	2.234	NA	NA	NA	NA	NA	NA	NA	NA	2.465	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	0.472	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	0.384	NA	NA	NA	NA	NA	NA	NA	NA	1.789	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	0.734	NA	NA	NA	NA	NA	NA	NA	NA	1.819	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	0.746	NA	NA	NA	NA	NA	NA	NA	NA	1.073	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	1.144	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	0.827	NA	NA	NA	NA	NA	NA	NA	NA	0.998	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	2.132	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA
1793	NA	NA	NA	NA	4.115	NA	1.344	NA	NA	NA	NA	NA	NA	NA	NA	0.854	NA	NA	NA
1794	NA	NA	NA	NA	0.973	NA	0.693	NA	NA	NA	NA	NA	NA	NA	NA	0.205	NA	NA	NA
1795	NA	NA	NA	NA	1.706	NA	0.607	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA
1796	NA	NA	NA	NA	2.894	NA	1.154	NA	NA	NA	NA	NA	NA	NA	NA	1.616	NA	NA	NA
1797	NA	NA	NA	NA	1.507	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	1.271	NA	NA	NA
1798	NA	NA	NA	NA	1.128	NA	0.85	NA	0.291	NA	NA	NA	NA	NA	2.69	0.745	NA	NA	NA
1799	NA	NA	NA	NA	1.971	NA	1.083	NA	0.648	NA	NA	NA	NA	NA	3.929	1.309	NA	NA	NA
1800	NA	NA	NA	NA	3.112	NA	1.158	NA	0.728	NA	NA	NA	NA	NA	3.739	1.202	NA	NA	NA
1801	NA	NA	NA	NA	0.927	NA	0.903	NA	0.482	NA	NA	NA	NA	NA	6.98	1.472	NA	NA	NA
1802	NA	NA	NA	NA	2.376	NA	0.984	NA	1.052	NA	NA	NA	NA	NA	2.19	0.926	NA	NA	NA
1803	NA	NA	NA	NA	4.307	NA	1.306	NA	0.516	NA	NA	NA	NA	NA	3.739	0.698	NA	NA	NA
1804	NA	NA	NA	NA	2.924	NA	3.91	NA	2.078	NA	NA	NA	NA	NA	4.52	0.974	NA	NA	NA
1805	NA	NA	NA	NA	2.041	NA	0.65	NA	0.379	NA	NA	NA	NA	NA	0.489	0.851	NA	NA	NA
1806	NA	NA	NA	NA	3.034	NA	0.957	NA	0.766	NA	NA	NA	NA	NA	5.339	1.31	NA	NA	NA
1807	NA	NA	NA	NA	3.382	NA	1.267	NA	0.818	NA	NA	NA	NA	NA	4.99	1.678	NA	NA	NA
1808	NA	NA	NA	NA	0.421	NA	0	NA	0.503	NA	NA	NA	NA	NA	5.099	1.301	NA	NA	NA
1809	NA	NA	NA	NA	1.484	NA	1.13	NA	1.033	NA	NA	NA	NA	NA	5.15	1.612	NA	NA	NA
1810	NA	NA	NA	NA	1.391	NA	0.351	NA	0.812	NA	NA	NA	NA	NA	3.419	1.027	NA	NA	NA
1811	NA	NA	NA	NA	0.911	NA	0.63	NA	1.823	NA	NA	NA	NA	NA	5.19	0.954	NA	NA	NA
1812	NA	NA	NA	NA	1.384	NA	0.819	NA	1.754	NA	NA	NA	NA	NA	4.559	0.929	NA	NA	NA
1813	NA	NA	NA	NA	1.987	NA	2.478	NA	3.863	NA	NA	NA	NA	NA	6.169	1.058	NA	NA	NA
1814	NA	NA	NA	NA	4.094	NA	2.797	NA	1.966	NA	NA	NA	NA	NA	6.99	0.655	NA	NA	NA
1815	NA	NA	NA	NA	6.81	NA	2.915	NA	3.733	NA	NA	NA	NA	NA	5.199	0.571	NA	NA	NA
1816	NA	NA	NA	NA	5.538	NA	3.055	NA	2.29	NA	NA	NA	NA	NA	5.33	0.561	NA	NA	NA
1817	NA	NA	NA	NA	5.077	NA	1.039	NA	0.917	NA	NA	NA	NA	NA	4.93	0.576	NA	NA	NA
1818	NA	NA	NA	NA	5.384	NA	0.984	NA	0.877	NA	NA	NA	NA	NA	4.97	0.568	NA	NA	NA
1819	NA	NA	NA	NA	3.313	NA	1.011	NA	0.481	NA	NA	NA	NA	NA	5.229	0.594	NA	NA	NA
1820	NA	NA	NA	NA	3.15	NA	0.996	NA	0.596	NA	NA	NA	NA	NA	4.25	0.543	NA	NA	NA
1821	NA	NA	NA	NA	4.824	NA	2.021	NA	1.644	NA	NA	NA	NA	NA	9.33	0.599	NA	NA	NA
1822	NA	NA	NA	NA	3.535	NA	1.771	NA	1.138	NA	NA	NA	NA	NA	6.93	0.604	NA	NA	NA
1823	NA	NA	NA	NA	0.489	NA	0.422	NA	0.13	NA	NA	NA	NA	NA	5.979	0.197	NA	NA	NA
1824	NA	NA	NA	NA	4.38	NA	1.729	NA	1.865	NA	NA	NA	NA	NA	6.23	NA	NA	NA	NA
1825	NA	NA	NA	NA	5.394	NA	3.206	NA	1.777	NA	NA	NA	NA	NA	6.199	NA	NA	NA	NA
1826	NA	NA	NA	NA	4.474	NA	1.658	NA	1.897	NA	NA	NA	NA	NA	5.019	NA	NA	NA	NA
1827	NA	NA	NA	NA	1.369	NA	0.959	NA	0.649	NA	NA	NA	NA	NA	4.27	NA	NA	NA	NA
1828	NA	NA	NA	NA	1.514	NA	0.752	NA	0.615	NA	NA	NA	NA	NA	4.35	NA	NA	NA	NA
1829	NA	NA	NA	NA	4.69	NA	2.143	NA	1.971	NA	NA	NA	NA	NA	5.819	NA	NA	NA	NA
1830	NA	NA	NA	NA	4.376	NA	1.856	NA	0.914	NA	NA	NA	NA	NA	7.11	NA	NA	NA	NA
1831	NA	NA	NA	NA	3.771	NA	2.551	NA	2.98	NA	NA	NA	NA	NA	6.57	NA	NA	NA	NA
1832	NA	NA	NA	NA	4.027	NA	5.577	NA	2.523	NA	NA	NA	NA	NA	4.479	NA	NA	NA	NA
1833	NA	NA	NA	NA	3.081	NA	2.926	NA	1.889	NA	NA	NA	NA	NA	4.339	NA	NA	NA	NA
1834	NA	NA	NA	NA	3.865	NA	3.363	NA	2.296	NA	NA	NA	NA	NA	4.74	NA	NA	NA	NA
1835	NA	NA	NA	NA	2.97	NA	2.289	NA	1.975	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA
1836	NA	NA	NA	NA	3.296	NA	2.491	NA	1.201	NA	15.51	NA	NA	NA	3.909	NA	NA	NA	NA
1837	NA	NA	NA	NA	2.638	NA	1.689	NA	0.856	NA	14.209	NA	NA	NA	3.72	NA	NA	NA	NA
1838	NA	NA	NA	NA	2.928	NA	2.464	NA	0.851	NA	12.469	NA	NA	NA	4.139	NA	NA	9.001	NA
1839	NA	NA	NA	NA	2.014	NA	1.853	NA	0.553	NA	11.14	NA	NA	NA	1.029	NA	NA	6.039	NA
1840	NA	NA	NA	NA	2.719	NA	2.35	NA	0.724	NA	11.489	NA	NA	NA	4.73	NA	NA	7.791	NA
1841	NA	NA	NA	NA	2.411	NA	1.58	NA	1.004	NA	9.33	NA	NA	NA	6.679	NA	NA	7.078	NA
1842	NA	NA	NA	NA	2.51	NA	2.273	NA	2.284	NA	10.889	NA	NA	NA	2.919	NA	NA	5.619	NA
1843	NA	NA	NA	NA	2.515	NA	2.706	NA	3.029	NA	10.669	NA	NA	NA	3.27	NA	NA	2.184	NA
1844	NA	NA	NA	NA	2.836	NA	2.692	NA	2.936	NA	10.279	NA	NA	NA	3.46	NA	NA	3.866	NA
1845	NA	NA	NA	NA	1.898	NA	1.906	2.497	0.871	NA	7.26	NA	NA	NA	3.479	NA	NA	7.801	NA
1846	NA	NA	NA	NA	2.663	NA	2.287	5.903	1.667	NA	8.44	NA	NA	NA	0.979	NA	NA	4.958	NA
1847	NA	NA	NA	NA	3.001	NA	3.945	8.325	2.864	NA	8.77	NA	NA	NA	3.52	NA	NA	5.078	NA
1848	NA	NA	NA	NA	2.409	NA	2.811	6.921	3.025	NA	7.5	NA	NA	NA	1.639	NA	NA	2.166	NA
1849	NA	NA	NA	NA	2.983	NA	3.65	5.411	2.277	NA	4.369	NA	NA	NA	4.119	NA	NA	1.968	NA
1850	NA	NA	NA	NA	2.871	NA	3.835	6.669	1.492	NA	3.639	NA	NA	NA	2	NA	NA	1.484	1.328
1851	NA	NA	NA	NA	1.23	NA	3.111	3.856	0.723	NA	1.02	NA	NA	NA	NA	NA	NA	1.379	1.622
1852	NA	NA	NA	NA	1.443	NA	5.705	3.602	0.905	NA	1.519	NA	NA	NA	NA	NA	NA	2.091	2.761
1853	NA	NA	NA	NA	2.081	NA	5.793	3.892	1.085	NA	4.3	NA	NA	NA	NA	NA	NA	1.388	2.575
