# Stahle - Velo ne Novia - TAMU - ITRDB MEXI110
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/20992
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-20992.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi110-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi110.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi110.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-27
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-27
#--------------------
# Title
#   Study_Name: Stahle - Velo ne Novia - TAMU - ITRDB MEXI110
#--------------------
# Investigators
#   Investigators: Stahle, D.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Velo ne Novia
#   Location: Mexico
#   Northernmost_Latitude: 16.194
#   Southernmost_Latitude: 16.194
#   Easternmost_Longitude: -92.266
#   Westernmost_Longitude: -92.266
#   Elevation_m: 1000
#--------------------
# Data_Collection
#   Collection_Name: MEXI110
#   First_Year: 1701
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Taxodium mucronatum Ten.
#   Common_Name: Montezuma cypress
#   Tree_Species_Code: TAMU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## VEL02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL18C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL18C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VEL22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VEL22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	VEL02B_raw	VEL03A_raw	VEL03B_raw	VEL04A_raw	VEL04B_raw	VEL05A_raw	VEL05B_raw	VEL06A_raw	VEL06B_raw	VEL08B_raw	VEL09A_raw	VEL12A_raw	VEL15B_raw	VEL18A_raw	VEL18B_raw	VEL18C_raw	VEL22A_raw	VEL22B_raw
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.646	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.278	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.987	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.147	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.103	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.785	8.455	NA	NA
1707	NA	NA	NA	0.798	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.122	4.17	7.034	NA	NA
1708	NA	NA	NA	2.455	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.685	3.057	2.144	NA	NA
1709	NA	NA	NA	1.305	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.031	1.758	3.482	NA	NA
1710	NA	NA	NA	0.665	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.638	1.572	5.134	NA	NA
1711	NA	NA	NA	0.572	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.471	2.37	1.915	NA	NA
1712	NA	NA	NA	0.653	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.721	1.345	2.103	NA	NA
1713	NA	NA	NA	1.579	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.375	2.928	3.588	NA	NA
1714	NA	NA	NA	0.948	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	1.803	2.557	NA	NA
1715	NA	NA	NA	0.963	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.049	3.52	1.821	NA	NA
1716	NA	NA	NA	0.675	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.942	2.942	4.633	NA	NA
1717	NA	NA	NA	1.371	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.144	3.014	3.07	NA	NA
1718	NA	NA	NA	1.007	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.851	3.796	1.827	NA	NA
1719	NA	NA	NA	0.965	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.467	2.63	3.053	NA	NA
1720	NA	NA	NA	0.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.062	2.307	1.025	NA	NA
1721	NA	NA	NA	0.493	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.101	2.194	2.557	NA	NA
1722	NA	NA	NA	0.116	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.921	1.469	0.937	NA	NA
1723	NA	NA	NA	0.518	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.002	0.924	0.956	NA	NA
1724	NA	NA	NA	0.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.722	1.317	1.433	NA	NA
1725	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.95	2.32	0.682	NA	NA
1726	NA	NA	NA	0.636	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.798	1.683	0.894	NA	NA
1727	NA	NA	NA	0.284	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.835	3.037	0.911	NA	NA
1728	NA	NA	NA	1.217	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.298	2.617	2.8	NA	NA
1729	NA	NA	NA	1.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.662	1.329	1.253	NA	NA
1730	NA	NA	NA	1.071	NA	NA	NA	1.358	NA	NA	NA	NA	NA	1.385	0.788	2.935	NA	NA
1731	NA	NA	NA	0.656	NA	NA	NA	1.216	NA	NA	NA	NA	NA	1.165	0.873	1.61	NA	NA
1732	NA	NA	NA	1.574	NA	NA	NA	1.015	NA	NA	NA	NA	NA	1.208	0.84	2.814	NA	NA
1733	NA	NA	NA	1.838	NA	NA	NA	3.154	NA	NA	NA	NA	NA	1.507	0.942	1.887	NA	NA
1734	NA	NA	NA	1.019	1.164	NA	NA	1.75	NA	NA	NA	NA	NA	5.325	2.749	0.707	NA	NA
1735	NA	NA	NA	1.528	1.321	NA	NA	1.554	NA	NA	NA	NA	NA	3.281	1.976	3.018	NA	NA
1736	NA	NA	NA	1.109	0.918	NA	NA	1.372	NA	NA	NA	NA	NA	1.187	1.29	1.124	NA	NA
1737	NA	NA	NA	0.609	1.304	NA	NA	4.033	NA	NA	NA	NA	NA	2.297	2.195	3.529	NA	NA
1738	NA	NA	NA	0.497	0.795	NA	NA	1.475	NA	NA	NA	NA	NA	1.885	0.894	4.297	NA	NA
1739	NA	NA	NA	0.534	0.688	NA	NA	0.857	NA	NA	NA	NA	NA	1.226	0.877	2.907	NA	NA
1740	NA	NA	NA	0.474	0.777	NA	NA	1.549	NA	NA	NA	NA	NA	1.305	0.962	2.546	NA	NA
1741	NA	NA	NA	0.732	1.432	NA	NA	2.103	NA	NA	NA	NA	NA	0.707	1.09	0.622	NA	NA
1742	NA	NA	NA	1.239	1.248	NA	NA	1.205	NA	NA	NA	NA	NA	0.8	0.667	0.521	NA	NA
1743	NA	NA	NA	3.179	2.283	NA	NA	0.789	NA	NA	NA	NA	NA	1.336	1.065	0.464	NA	NA
1744	NA	NA	NA	1.89	1.683	NA	NA	0.94	NA	NA	NA	NA	NA	1.004	0.664	0.762	NA	NA
1745	NA	NA	NA	0.583	0.817	NA	NA	0.669	NA	NA	NA	NA	NA	1.208	1.059	0.736	NA	NA
1746	NA	NA	NA	1.494	0.826	NA	NA	0.724	NA	NA	NA	NA	NA	0.816	0.594	1.206	NA	NA
1747	NA	NA	NA	0.861	0.749	NA	NA	0.856	NA	NA	NA	NA	NA	0.72	0.539	0.89	NA	NA
1748	NA	NA	NA	1.01	0.771	NA	NA	0.644	NA	NA	NA	NA	NA	1.167	1.218	1.012	NA	NA
1749	NA	NA	NA	0.619	0.469	NA	NA	0.479	NA	NA	NA	NA	NA	0.716	1.049	0.574	NA	NA
1750	NA	NA	NA	1.047	1.263	NA	NA	0.935	0.683	NA	NA	NA	NA	1.685	1.353	0.654	NA	NA
1751	NA	NA	NA	0.44	0.845	NA	NA	0.814	1.231	NA	NA	NA	NA	1.724	1.446	0.377	NA	NA
1752	NA	NA	NA	1.37	1.511	NA	NA	2.728	1.859	NA	NA	NA	NA	0.995	0.66	0.446	NA	NA
1753	NA	NA	NA	0.895	1.165	NA	NA	2.408	3.495	NA	NA	NA	NA	0.802	0.712	0.17	NA	NA
1754	NA	NA	NA	0.377	0.854	NA	NA	1.822	1.831	NA	NA	NA	NA	1.155	0.526	0.642	NA	NA
1755	NA	NA	NA	0.884	1.193	NA	NA	2.427	4.819	NA	NA	NA	NA	1.612	1.25	0.649	NA	NA
1756	NA	NA	NA	0.856	1.132	NA	NA	3.122	1.725	NA	NA	NA	NA	1.044	0.976	0.445	NA	NA
1757	NA	NA	NA	1.758	0.88	NA	NA	2.794	5.846	NA	NA	NA	NA	0.645	0.53	0.931	NA	NA
1758	NA	NA	NA	0.844	1.029	NA	NA	1.57	2.421	NA	NA	NA	NA	0.887	0.833	1.408	NA	NA
1759	NA	NA	NA	0.887	1.689	NA	NA	2.183	6.022	NA	NA	NA	NA	1.208	1.605	4.254	NA	NA
1760	NA	NA	NA	0.505	0.852	NA	NA	2.062	4.145	NA	NA	NA	NA	1.06	0.328	1.68	NA	NA
1761	NA	NA	NA	0.854	0.811	NA	NA	1.657	4.596	NA	NA	NA	NA	0.959	0.571	0.609	NA	NA
1762	NA	NA	NA	0.838	1.052	NA	NA	1.267	3.855	NA	NA	NA	NA	1.509	0.547	0.183	NA	NA
1763	NA	NA	NA	0.976	1.232	NA	NA	1.86	2.824	NA	NA	NA	NA	1.837	0.769	0.058	NA	NA
1764	NA	NA	NA	0.489	0.871	NA	NA	1.513	2.263	NA	NA	NA	NA	1.817	0.562	0.178	NA	NA
1765	NA	NA	NA	0.69	1.367	NA	NA	1.67	2.176	NA	NA	NA	NA	1.514	1.099	0.205	NA	NA
1766	NA	NA	NA	0.935	1.767	NA	NA	1.896	3.472	NA	NA	NA	NA	0.915	0.938	0.877	NA	NA
1767	NA	NA	NA	1.187	2.111	NA	NA	2.325	3.123	NA	NA	NA	NA	0.976	0.564	0.869	NA	NA
1768	NA	NA	NA	0.776	1.526	NA	NA	2.338	4.168	NA	NA	NA	NA	0.63	0.363	0.864	NA	NA
1769	NA	NA	NA	0.992	2.284	NA	NA	2.06	4.497	NA	NA	NA	NA	1.023	0.373	0.968	NA	NA
1770	NA	NA	NA	1.208	0.81	NA	NA	1.602	1.22	NA	NA	NA	NA	0.757	0.596	0.6	NA	NA
1771	NA	NA	NA	1.218	1.73	NA	NA	1.658	1.793	NA	NA	NA	NA	0.538	0.428	0.841	NA	NA
1772	NA	NA	NA	1.4	1.661	1.891	NA	3.316	4.083	NA	NA	NA	NA	0.691	0.697	1.151	NA	NA
1773	NA	NA	NA	2.007	1.933	2.073	NA	3.812	7.735	NA	NA	NA	NA	0.734	0.774	1.088	NA	NA
1774	NA	NA	NA	1.295	1.083	0.626	NA	1.787	2.001	NA	NA	NA	NA	1.097	0.907	0.835	NA	NA
1775	NA	NA	NA	1.117	1.545	1.296	NA	1.633	3.938	NA	NA	NA	NA	1.63	1.544	0.817	NA	NA
