# González-Cásares - DUPC - PIEN - ITRDB MEXI114
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/24511
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-24511.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi114-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi114.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi114.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2018-06-28
#--------------------
# File_Last_Modified_Date
#   Date: 2018-06-28
#--------------------
# Title
#   Study_Name: González-Cásares - DUPC - PIEN - ITRDB MEXI114
#--------------------
# Investigators
#   Investigators: González-Cásares, M.; Pompa-García, M.; Camarero, J.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-25. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: Marcos González-Cásares, Marín Pompa-García, J. Julio Camarero
#   Journal_Name: Trees - Structure and Function
#   Published_Title: Differences in climate-growth relationship indicate diverse drought tolerances among five pine species coexisting in Northwestern Mexico
#   Published_Date_or_Year: 2017
#   Volume: 31
#   Pages: 531-544
#   Issue: 2
#   Report_Number: 
#   DOI: 10.1007/s00468-016-1488-0
#   Full_Citation: None
#   Abstract: Climate warming could intensify drought stress in NW Mexico mountains as the Sierra Madre Occidental which are not only centers of pine diversification but also subject to a high hydroclimatic variability. In this region, rainfall and thus forest growth depend on changes in sea-surface temperatures (SST) across the equatorial Pacific related to the El Nino Southern Oscillation (ENSO). Winter moist-cool conditions usually correspond to El Nino episodes characterized by warm SSTs in the equatorial Pacific, whilst dry winters correspond to cold SSTs (La Nina). Consequently, growth responsiveness to dry spells could be used as a proxy of forest vulnerability to increased drought stress. Here, we characterize the growth responsiveness of five coexisting Mexican pine species to hydroclimate, drought, and the ENSO using dendrochronology. Pinus lumholtzii and P. durangensis showed a low responsiveness to maximum temperatures and drought, whereas others as P. arizonica, P. engelmannii, and P. leiophylla were very responsive. Among these drought-sensitive pine species, we found responses to ca. half- (e.g. P. engelmannii) and 1-year long (e.g. P. arizonica) droughts. The most responsive species to drought, P. arizonica and P. leiophylla, were also those showing a higher association between ENSO-related indices and growth. Wet and cool winter and spring conditions, linked to warm SSTs over the equatorial Pacific, were the main hydroclimate factors enhancing growth. Pine species presented different growth responsiveness to drought which suggests that they present diverse tolerances to water shortage. This implies that coexisting pine species will differently face the more arid conditions forecasted for many drought-prone areas.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: DUPC
#   Location: Chihuahua
#   Northernmost_Latitude: 27.045
#   Southernmost_Latitude: 27.045
#   Easternmost_Longitude: -107.08
#   Westernmost_Longitude: -107.08
#   Elevation_m: 1390
#--------------------
# Data_Collection
#   Collection_Name: MEXI114
#   First_Year: 1908
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus engelmannii Carr.
#   Common_Name: Apache pine
#   Tree_Species_Code: PIEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DUPE051A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE051A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE051B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE051B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE057A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE057A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE057B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE057B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE129A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE129A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE129B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE129B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE130A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE130A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE130B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE130B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE131A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE131A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE131B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE131B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE132A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE132A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE132B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE132B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE133A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE133A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE133B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE133B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE134A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE134A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE134B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE134B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE135A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE135A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE135B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE135B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE136A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE136A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DUPE136B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DUPE136B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DUPE051A_raw	DUPE051B_raw	DUPE057A_raw	DUPE057B_raw	DUPE129A_raw	DUPE129B_raw	DUPE130A_raw	DUPE130B_raw	DUPE131A_raw	DUPE131B_raw	DUPE132A_raw	DUPE132B_raw	DUPE133A_raw	DUPE133B_raw	DUPE134A_raw	DUPE134B_raw	DUPE135A_raw	DUPE135B_raw	DUPE136A_raw	DUPE136B_raw
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.53	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.67	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.12	5.21
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.93	4.88
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.42	3.53
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4	2.92
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.95	3.41
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	3.39
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	3.46
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	1.95
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	2.19
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.52	1.88
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29	3.05
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23	3.08
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.35
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	1.51
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.52	1.79
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	2.58
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.63
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	2.82
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	1.65
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	3.23
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73	1.24
1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	2.47
1932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.54	3.07
1933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	1.63
1934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	2.63
1935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.17	0.6
1936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	0.71
1937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93	1.23
1938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	1.11
1939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	0.99
1940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	1.23
1941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	2.54
1942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	2.31
1943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	1.29
1944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	1.11
1945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	1.95
1946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58	1.19
1947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	0.74
1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21	1.53
1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	1.54
1950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	1.62
1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	1.47
1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	0.55
1953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41	1
1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	0.6
1955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.5
1956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.46
1957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.39
1958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	1.43
1959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.52	NA	NA	NA	0.81	0.98
1960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.48	NA	NA	NA	0.9	1
1961	NA	NA	2.96	2.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.04	7.5	NA	NA	0.84	1.23
1962	NA	NA	4.8	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.94	9.58	NA	NA	0.88	0.85
1963	NA	NA	0.99	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.28	9.02	NA	NA	0.88	1.03
1964	1.02	NA	1.57	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.01	8.02	NA	NA	1.45	1.81
1965	1.75	2.02	1.21	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.85	3.81	4.18	NA	NA	0.44	0.44
1966	2.95	2.73	0.74	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.08	4.77	6.31	NA	NA	1.31	1.08
1967	2.67	2.45	1.09	4.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.4	5.43	5.77	NA	NA	0.97	0.9
1968	3.7	3.11	3.46	1.76	NA	NA	1.97	NA	NA	NA	NA	NA	NA	3.58	10.36	9.23	NA	NA	1.51	1.56
1969	3.01	3.64	2.52	2.03	NA	NA	1.77	NA	NA	2.5	NA	NA	NA	2.69	11.03	8.9	NA	NA	0.6	0.44
1970	3.37	3.96	3.18	2.65	NA	NA	1.36	NA	NA	1.88	NA	6.35	NA	1.99	8.26	6.91	NA	NA	0.94	0.88
1971	2.72	2.64	3.19	1.77	NA	NA	1.3	NA	NA	1.49	NA	6.62	NA	1.84	6.1	6.31	NA	NA	0.5	0.37
1972	4.89	5.14	4.87	3.21	NA	NA	2.2	NA	NA	3.63	NA	11.81	NA	1.85	8.37	8.58	NA	NA	0.86	0.92
1973	6.4	6.58	5.56	3.78	NA	NA	2.76	NA	5.22	3.96	NA	9.47	4.76	2.18	5.92	6.68	NA	NA	1.41	1.35
1974	3.16	3.69	3.78	1.97	NA	NA	0.84	NA	1.75	2.07	NA	4.42	3.14	1.56	2.36	2.85	NA	NA	0.59	0.83
1975	5.93	5.86	7.06	4.53	NA	NA	1.02	NA	2.56	2.05	5.99	6.01	4.86	3.24	3.39	3.51	NA	NA	1.19	1.25
1976	4.3	4.68	3.81	2.98	NA	NA	1.61	NA	2.06	1.7	5.57	5.12	4.71	2.58	3.28	3.12	NA	NA	0.63	0.63
1977	6.52	6.2	5.66	4.16	NA	NA	2.1	NA	2.47	1.8	7.01	6.56	4.5	2.37	4.99	5.43	NA	NA	1.32	1.16
1978	2.66	1.89	2.43	1.64	NA	NA	1.04	NA	1.75	0.96	2.97	2.41	2.28	1.22	2.09	1.84	NA	NA	0.5	0.61
1979	5.82	5.21	5.51	4.18	NA	NA	2.23	2.73	5.31	1.87	6.46	5.9	5.24	3.85	4.65	5.01	NA	NA	1.37	1.06
1980	1.79	1.37	2.47	1.71	NA	1.72	1.38	0.77	1.8	1.16	2.73	2.86	2.8	1.05	1.5	1.4	NA	NA	0.49	0.61
1981	5.55	5.38	5.06	4.81	NA	3.31	3.3	5.5	5.21	4.23	7.66	5.67	4.75	3.09	3.83	4.94	NA	NA	1.44	1.53
1982	1.6	2.56	2.44	2.19	NA	3.23	3.29	3.91	2.42	1.82	3.49	2.88	2.57	1.39	1.04	1.37	4.42	NA	0.19	0.25
1983	3.71	3.86	3.5	4.54	NA	5.92	3.78	4.52	4.66	4.09	5.23	5.33	2.91	2.35	2.61	2.5	6.59	NA	0.59	0.59
1984	3.69	3.23	3.59	3.26	5.31	4.52	5.12	4.91	5.55	4.6	3.56	3.95	2.96	1.62	2.85	3.15	6.42	NA	0.67	1.09
1985	4.23	3.93	3.36	3.06	5.68	4.9	5.24	6.3	6.23	5.49	1.49	6.25	3.43	2.66	3.86	3.29	3.82	NA	0.82	0.98
1986	2.85	2.98	2.62	1.89	4.36	4.14	4.32	4.85	5.43	5.31	3.54	7.09	3.22	1.86	1.81	2.43	5.55	NA	0.51	1.1
1987	4.01	3.05	2.37	2.56	4.75	4.52	4.44	4.74	5.02	4.19	6.06	5.45	3.27	2.7	1.84	2.27	6.57	NA	0.77	1.07
1988	2.64	2.63	2.87	2.03	2.8	3.07	3.24	3.15	3.19	2.79	6.38	4.94	2.73	2.13	1.67	1.81	4.64	5.31	1.35	1.3
1989	2.26	1.6	2.78	2.3	2.91	4.15	4.54	3.67	3.76	3.53	6.21	6.02	2.9	2.95	1.97	1.18	3.06	3.75	1.32	1.53
1990	2.84	1.81	3.53	3.81	3.57	4.69	4.78	4.65	4.76	4.71	6.17	4.51	4.21	3.14	2.08	1.57	4.63	5.36	2.32	2.47
1991	3.71	2.32	3.98	3.86	3	4.25	4.08	4.55	4.72	5.55	4.45	4.51	4.31	3.41	2.72	1.81	5.55	6.78	3.69	3.41
1992	2.21	1.87	3.26	2.94	3.08	3.38	5.36	4.11	4.53	4.36	3.45	4.38	4.01	2.75	2.32	1.44	5.92	5.44	3.96	3.42
1993	1.22	1.74	2.9	2.63	2.64	2.88	4	3.89	2.86	3.44	3.1	5.02	3.3	2.17	1.1	1.23	4.57	3.92	3.15	3.13
1994	1.24	0.83	2.04	2.52	1.83	2.44	3.01	3	2.53	2.81	2.58	4.45	3.04	1.73	0.8	0.78	3.29	4.32	4.02	2.24
1995	1.16	1.16	1.85	2.5	3.02	2.71	4.87	4.66	4.4	4.21	1.96	3.66	2.65	1.59	0.99	0.85	3.79	3.74	4.88	2.38
1996	0.6	0.86	1.48	1.55	1.49	1.59	1.04	1.4	1.5	1.92	1.25	1.58	1.58	0.85	0.72	0.36	2.49	2.58	1.85	0.97
1997	0.87	0.87	2.3	3.7	3.49	4.56	3.63	3.74	4.81	5.64	2.32	2.91	3.18	2.08	2.11	1.49	4.49	4.3	4.57	1.91
1998	1.28	0.79	1.97	1.92	1.61	1.64	2.27	2.41	3.48	4.91	1.54	2.72	2.62	1.2	1.25	1.22	4.35	4.81	3.32	0.36
1999	0.7	0.7	1.61	1.88	1.56	2.04	2.18	1.93	1.6	2.39	1.44	1.6	1.35	1.44	0.64	1	2.94	3.69	1.92	0.15
2000	0.94	0.88	2.59	2.76	1	1.31	1.38	1.05	1.21	1.84	1.83	2.6	2.24	2.16	1.01	1.32	2.22	3.04	1.8	0.23
2001	2.76	2.18	4.58	3.42	1.89	2.55	2.71	2.58	2.93	4.03	2.62	3.3	3.23	2.33	1.67	2.67	4.03	3.84	4.03	0.33
