# Boswijk - Black House, 22 Wynyard Street, Auckland - AGAU - ITRDB NEWZ112
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13939
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13939.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz112-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz112-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz112.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz112.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-08-22
#--------------------
# File_Last_Modified_Date
#   Date: 2012-08-22
#--------------------
# Title
#   Study_Name: Boswijk - Black House, 22 Wynyard Street, Auckland - AGAU - ITRDB NEWZ112
#--------------------
# Investigators
#   Investigators: Boswijk, G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-24. NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Nature Climate Change
#   Published_Title: Multi-centennial tree-ring record of ENSO- related activity in New Zealand
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/nclimate1374
#   Full_Citation: Anthony M. Fowler, Gretel Boswijk, Andrew M. Lorrey, Joelle Gergis, Maryann Pirie, Shane P.J. McCloskey, Jonathan G. Palmer, and Jan Wunder. 2012. Multi-centennial tree-ring record of ENSO-related activity in New Zealand. 
Nature Climate Change 2: 172 - 176.
DOI: 10.1038/nclimate1374
#   Abstract: It is not known how global warming will affect the El Niño/Southern Oscillation (ENSO). The instrumental record is too short to discern centennial-scale trends and modelling results are inconclusive1, 2, 3, 4, 5. Proxy reconstructions indicate that ENSO activity was relatively high during the late twentieth century6, 7, 8, 9, 10, but whether this was unusual in the millennial context remains uncertain. Here we present insights into these issues derived from rings of the kauri tree (Agathis australis), a rare long-lived conifer endemic to the forests of northern New Zealand. Our results indicate that the twentieth century was the most ‘ENSO-active’ century of the past 500 years, but may not be unique in the context of the past 700 years, and that ENSO activity comparable to or elevated above that experienced during the late twentieth century is plausible under warmer-than-present conditions. We also find evidence that there may have been significant changes in the ENSO teleconnection to the New Zealand region during the fourteenth and fifteenth centuries, and of multi-decadal fluctuations in ENSO-related activity building up to the present day. Although these two features may delay the expression of increased ENSO activity in the New Zealand region, our results indicate that New Zealand climate is likely to be more dominated by ENSO-related inter-annual variability as the world continues to warm.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Black House, 22 Wynyard Street
#   Location: New Zealand
#   Northernmost_Latitude: -36.85
#   Southernmost_Latitude: -36.85
#   Easternmost_Longitude: 174.7667
#   Westernmost_Longitude: 174.7667
#   Elevation_m: 20
#--------------------
# Data_Collection
#   Collection_Name: NEWZ112
#   First_Year: 952
#   Last_Year: 1088
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BLH016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLH016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLH014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLH014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BLH016_raw	BLH014_raw
952	NA	0.77
953	NA	0.3
954	NA	2.44
955	NA	1.64
956	NA	1.3
957	NA	1.19
958	NA	0.69
959	NA	1.3
960	NA	1.27
961	1.62	1.04
962	1.37	0.92
963	2.05	1.69
964	0.97	0.86
965	1.56	1.37
966	1.43	1.41
967	0.91	0.86
968	1.02	1.16
969	0.58	0.69
970	1.25	1.29
971	1.21	1
972	0.81	0.84
973	0.73	0.74
974	0.66	0.87
975	0.91	1.31
976	0.66	1.03
977	1.01	1.49
978	0.83	1.22
979	0.71	0.97
980	0.47	0.88
981	0.54	0.81
982	0.55	0.96
983	0.68	1.15
984	0.36	0.56
985	0.64	0.87
986	0.66	0.81
987	0.79	0.71
988	0.74	0.71
989	0.59	0.47
990	0.58	0.58
991	0.75	0.7
992	1.23	1.02
993	1.07	0.89
994	1.09	1.04
995	0.8	0.7
996	0.99	0.68
997	1.02	0.77
998	1.2	1.05
999	1.13	1.02
1000	0.54	0.56
1001	0.92	1.04
1002	1.15	1.27
1003	0.68	0.98
1004	0.71	1.18
1005	0.78	0.85
1006	0.84	0.89
1007	1.2	1.23
1008	1.06	1.22
1009	0.83	0.94
1010	0.97	1.12
1011	1.19	1.14
1012	0.82	1
1013	0.76	0.81
1014	0.84	0.74
1015	1.06	1.11
1016	0.73	0.72
1017	1.16	0.92
1018	0.8	0.85
1019	1.18	0.78
1020	0.76	0.61
1021	1.21	1.14
1022	1.34	1.42
1023	0.76	0.76
1024	1.37	1.34
1025	1.41	1.51
1026	1.16	1.41
1027	0.82	0.81
1028	1.24	1.21
1029	1.6	1.19
1030	1.18	0.76
1031	1.31	1.84
1032	0.96	0.96
1033	1.55	1.68
1034	1.36	1.15
1035	1.68	1.77
1036	1.46	1.39
1037	1.15	1.06
1038	0.82	0.81
1039	1.22	2
1040	0.98	1.93
1041	1.55	1.9
1042	0.95	1.22
1043	1.11	1.56
1044	1.46	1.84
1045	0.96	1.09
1046	1.85	2.03
1047	1.79	1.75
1048	1.87	1.85
1049	2.18	1.98
1050	2.06	1.78
1051	1.42	1.39
1052	1.2	1.2
1053	1.4	1.42
1054	1.62	1.64
1055	1.44	1.56
1056	1.45	1.35
1057	1.35	1.6
1058	1.36	1.46
1059	1.54	1.75
1060	1.3	1.38
1061	1.22	1.26
1062	1.4	1.53
1063	1.47	1.96
1064	1.74	1.95
1065	1.25	1.53
1066	1.08	1.34
1067	1.93	2.19
1068	2.13	2.29
1069	1.58	1.7
1070	1.65	1.67
1071	2.58	2.26
1072	1.44	2.05
1073	2.82	2.36
1074	2.61	2.4
1075	2.13	2.12
1076	2.18	1.93
1077	2.07	1.18
1078	2.53	1.35
1079	2.07	NA
1080	2.18	NA
1081	1.62	NA
1082	1.03	NA
1083	1.17	NA
1084	0.77	NA
1085	0.98	NA
1086	0.73	NA
1087	1	NA
1088	0.71	NA
