# Dunwiddie - Lake Waikareiti - PHGL - ITRDB NEWZ009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3132
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3132.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES 2k Network, PAGES Australasia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Dunwiddie - Lake Waikareiti - PHGL - ITRDB NEWZ009
#--------------------
# Investigators
#   Investigators: Dunwiddie, P.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lake Waikareiti
#   Location: New Zealand
#   Northernmost_Latitude: -38.7
#   Southernmost_Latitude: -38.7
#   Easternmost_Longitude: 177.2
#   Westernmost_Longitude: 177.2
#   Elevation_m: 853
#--------------------
# Data_Collection
#   Collection_Name: NEWZ009
#   First_Year: 1535
#   Last_Year: 1976
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Phyllocladus glaucus Carrière = Phyllocladus aspleniifolius (Labill.) Hook. f.
#   Common_Name: toatoa
#   Tree_Species_Code: PHGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WKT032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT033_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT033; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT034_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT034; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT043_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT043; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT053_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT053; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT054_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT054; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT063_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT063; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT064_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT064; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT073_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT073; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT074_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT074; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT083_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT083; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT103_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT103; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT113_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT113; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT114_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT114; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT123_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT123; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT124_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT124; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT133_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT133; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT134_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT134; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT143_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT143; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WKT144_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WKT144; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WKT032_raw	WKT033_raw	WKT034_raw	WKT041_raw	WKT042_raw	WKT043_raw	WKT051_raw	WKT053_raw	WKT054_raw	WKT062_raw	WKT063_raw	WKT064_raw	WKT072_raw	WKT073_raw	WKT074_raw	WKT081_raw	WKT082_raw	WKT083_raw	WKT101_raw	WKT102_raw	WKT103_raw	WKT111_raw	WKT112_raw	WKT113_raw	WKT114_raw	WKT121_raw	WKT122_raw	WKT123_raw	WKT124_raw	WKT131_raw	WKT132_raw	WKT133_raw	WKT134_raw	WKT141_raw	WKT142_raw	WKT143_raw	WKT144_raw
1535	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1536	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1537	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1538	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1539	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA
1540	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA
1541	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA
1542	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.7	NA
1543	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	0.97	NA	NA	NA	NA	NA	0.34	0.34	NA
1544	NA	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	1.28	1.07	NA	NA	NA	NA	NA	0.56	1	NA
1545	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	0.83	0.47	NA	NA	NA	NA	NA	0.48	0.54	NA
1546	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	0.95	0.62	NA	NA	NA	NA	NA	0.39	0.33	NA
1547	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	0.57	0.45	NA	NA	NA	NA	NA	0.1	0.27	NA
1548	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	1.01	0.74	NA	NA	NA	NA	NA	0.27	0.7	NA
1549	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	0.66	0.62	NA	NA	NA	NA	NA	0.25	0.8	NA
1550	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	0.5	0.53	NA	NA	NA	NA	NA	0.2	0.44	NA
1551	1.38	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	0.8	0.79	NA	NA	NA	NA	NA	0.27	0.53	NA
1552	0.47	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	0.37	0.36	NA	NA	NA	NA	NA	0.15	0.33	0.43
1553	1.71	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	1.22	0.87	NA	NA	NA	NA	NA	0.6	0.61	0.73
1554	1.07	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	1	0.76	NA	NA	NA	NA	NA	0.78	0.72	0.58
1555	0.78	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	0.84	0.53	NA	NA	NA	NA	NA	0.42	0.76	0.6
1556	0.44	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	0.5	0.32	NA	NA	NA	NA	NA	0.29	0.38	0.41
1557	1.47	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	1.54	0.66	NA	NA	NA	NA	NA	1.12	0.73	0.99
1558	0.71	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	1.25	0.63	NA	NA	NA	NA	NA	0.65	0.71	0.69
1559	0.64	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	1.06	0.76	NA	NA	NA	NA	NA	0.49	0.81	0.67
1560	0.76	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	0.77	0.81	NA	NA	NA	NA	NA	0.44	0.96	0.81
1561	1.59	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	NA	0.98	0.71	NA	NA	NA	NA	NA	0.79	0.84	1.28
1562	0.95	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	1.37	0.86	NA	NA	NA	NA	NA	1.17	0.79	0.93
1563	0.43	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	0.6	0.37	NA	NA	NA	NA	NA	0.49	0.49	0.38
1564	1.08	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	1.03	0.72	NA	NA	NA	NA	NA	0.79	1.33	1.18
1565	0.69	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	0.95	0.69	NA	NA	NA	NA	NA	0.57	1.3	1.13
1566	0.44	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	0.58	0.4	NA	NA	NA	NA	NA	0.4	0.78	0.63
1567	0.3	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	0.59	0.38	NA	NA	NA	NA	NA	0.4	0.4	0.41
1568	0.55	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.31	0.09	NA	NA	NA	NA	NA	0.62	0.55	0.53
1569	0.37	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	0.38	0.24	NA	NA	NA	NA	NA	0.63	0.61	0.5
1570	0.67	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.85	1.18	0.75	NA	NA	NA	NA	NA	0.71	0.65	0.41
1571	0.48	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	1	1.09	0.75	NA	NA	NA	NA	NA	0.48	0.47	0.3
1572	0.86	NA	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.63	0.58	0.4	NA	NA	NA	NA	NA	0.78	0.99	0.6
1573	1.43	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	1.26	1.24	1.34	NA	NA	NA	NA	0.84	0.73	0.9	0.82
1574	1.05	1	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.83	1.21	1.02	NA	NA	NA	NA	0.65	0.72	0.52	0.7
1575	0.49	0.35	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.43	0.66	0.48	NA	NA	NA	NA	0.34	0.48	0.35	0.34
1576	1.22	0.83	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.7	1.67	1.11	NA	NA	NA	NA	0.6	0.75	0.73	0.95
